run_id,point_index,lambda,branch_row,from_bus_ext,to_bus_ext,PF,QF,PT,QT,RATE_A,MVA_F,MVA_T,loading_pct,status
beerten_vsc,8,0.333917794818074,3,2,3,22.6089733793921,-8.97648740600115,-22.2730711471144,5.9841941028343,250,24.3257683007168,23.062963326182,9.73030732028671,1
beerten_vsc,8,0.333917794818074,4,2,4,27.2690185296707,-6.50585894868757,-26.8106772478084,3.90838615893255,250,28.03436413104,27.0940564857588,11.213745652416,1
beerten_vsc,8,0.333917794818074,5,2,5,44.0415504716269,1.266878688575,-43.2626249573781,-1.87196507506903,250,44.0597679244504,43.3031057944465,17.6239071697802,1
beerten_vsc,8,0.333917794818074,6,3,4,28.5974162880162,12.5539186072486,-28.4972641952198,-14.2397106465314,250,31.2316040373772,31.8569211617993,12.7427684647197,1
beerten_vsc,8,0.333917794818074,7,4,5,1.80272206520221,2.17665969994699,-1.78260496115355,-6.98503406404591,250,2.82624384895222,7.20890985679603,2.88356394271841,1
beerten_vsc,8,0.333917794818074,8,4,7,53.5052193749616,8.15466479295139,-53.356711792958,-6.66958897291546,250,54.1230732520629,53.7719453844142,21.6492293008252,1
beerten_vsc,9,0.3811765345731,1,1,2,118.964945381223,65.5833721416137,-115.59945302001,-61.8576950579757,250,135.844900276097,131.109145281369,54.3379601104387,1
beerten_vsc,9,0.3811765345731,2,1,3,49.0673562680875,9.62571241030086,-47.2430575682894,-9.4618163109068,250,50.0025978379648,48.1812458981921,20.0010391351859,1
beerten_vsc,9,0.3811765345731,3,2,3,23.9454000107376,-9.35433162820736,-23.5689189855145,6.48377470387686,250,25.707697327546,24.4444937880983,10.2830789310184,1
beerten_vsc,9,0.3811765345731,4,2,4,28.720501261484,-6.69099467820647,-28.2123776872149,4.24442195946714,250,29.4896015994569,28.5298680777895,11.7958406397828,1
beerten_vsc,9,0.3811765345731,5,2,5,46.7053265589481,1.7160201167141,-45.8286344332005,-2.02357982793466,250,46.7368404368433,45.8732886256474,18.6947361747373,1
beerten_vsc,9,0.3811765345731,6,3,4,29.37752812284,13.6006590707433,-29.2699062824492,-15.2632652703445,250,32.3730920019519,33.0105237840338,13.2042095136135,1
beerten_vsc,9,0.3811765345731,7,4,5,2.0757999302682,2.51873411134705,-2.05214962095359,-7.30752263277599,250,3.26388830601855,7.59020454897714,3.03608181959086,1
beerten_vsc,9,0.3811765345731,8,4,7,55.4064840366214,8.50010920483098,-55.2470613833093,-6.90588267171009,250,56.0547083641904,55.6770060883896,22.4218833456762,1
beerten_vsc,10,0.42831401556458,1,1,2,121.561288554069,64.8743289550446,-118.101953470228,-60.8671237035228,250,137.789061366616,132.864134217719,55.1156245466463,1
beerten_vsc,10,0.42831401556458,2,1,3,50.8016798042899,9.24199110053125,-48.8607491831132,-8.72819923700112,250,51.6355020353235,49.6342046642825,20.6542008141294,1
beerten_vsc,10,0.42831401556458,3,2,3,25.281975754984,-9.728418501058,-24.8626317046221,6.98645065214371,250,27.0891200412144,25.8255870793777,10.8356480164858,1
beerten_vsc,10,0.42831401556458,4,2,4,30.1711693813939,-6.87045124934241,-29.6107569270661,4.58230722039405,250,30.9435382949389,29.9632185396674,12.3774153179756,1
beerten_vsc,10,0.42831401556458,5,2,5,49.3666757072202,2.18065146999901,-48.38642936097,-2.17330355318528,250,49.4148146937278,48.4352123422457,19.7659258774911,1
beerten_vsc,10,0.42831401556458,6,3,4,30.1581270576284,14.6552308510152,-30.0426671695663,-16.2935418827947,250,33.5304103601582,34.1766200456938,13.6706480182775,1
beerten_vsc,10,0.42831401556458,7,4,5,2.35015177968636,2.86254767952869,-2.3226336064205,-7.63070510287397,250,3.70369985354349,7.97635801833774,3.1905432073351,1
beerten_vsc,10,0.42831401556458,8,4,7,57.3032723142776,8.84868698817639,-57.1325606231287,-7.14157007668721,250,57.9824480281661,57.5771786953452,23.1929792112664,1
beerten_vsc,11,0.475326589102565,1,1,2,124.164880429515,64.1678023152273,-120.608742954476,-59.8701898901095,250,139.765605161076,134.651062062416,55.9062420644304,1
beerten_vsc,11,0.475326589102565,2,1,3,52.538414774857,8.86545376468661,-50.4760595610737,-7.98738812333654,250,53.2811533049793,51.104118795317,21.3124613219917,1
